id,y,y_pred,neuron
657,6.9,5.91309,4
657,1.4,0.972095,5
657,0.4,0.504995,6
657,0.75,0.0,7
657,3.25,3.1057,8
657,3.4,2.24408,9
657,3.25,2.7175,10
657,1.7,1.73404,11
657,3.55,1.92449,12
657,2.0,1.50849,13
657,2.8,1.71455,14
657,1.05,1.1192,15
657,0.5,0.418105,16
657,0.2,0.0,17
657,2.0,1.04506,18
657,1.9,1.45688,19
657,3.7,3.14645,20
657,4.85,2.85822,21
657,4.55,2.98001,22
657,0.5,0.0641317,23
657,1.1,0.0,24
657,1.9,1.1323,25
657,5.25,3.71103,26
657,1.05,1.16113,27
657,2.2,1.37499,28
657,0.7,0.0,29
657,2.45,1.71376,30
657,1.0,0.0,31
657,1.85,0.0,32
657,0.75,0.798983,33
657,2.6,2.58399,34
657,1.0,0.0,35
657,1.45,1.3301,36
660,2.3,1.64448,0
660,0.75,0.518138,1
660,2.5,1.32504,2
660,0.45,0.26134,3
660,10.8,5.1684,4
660,1.75,1.01053,5
660,0.9,0.627807,6
660,1.1,0.791675,7
660,5.35,3.28051,8
660,2.85,2.19235,9
660,4.15,2.47307,10
660,3.4,1.66891,11
660,5.35,2.31109,12
660,2.15,1.43797,13
660,4.0,1.9136,14
660,5.5,3.66136,15
660,2.05,1.32192,16
660,0.25,0.132751,17
660,2.85,2.1604,18
660,2.5,1.4288,19
660,4.75,2.82438,20
660,6.4,3.49124,21
660,4.45,2.65474,22
660,1.0,0.521884,23
660,1.45,0.0,24
660,2.5,1.39512,25
660,6.7,3.35164,26
660,1.5,1.12279,27
660,3.65,2.14483,28
660,0.9,0.0,29
660,3.2,1.78082,30
660,1.6,0.0,31
660,2.5,0.0,32
660,1.25,0.845616,33
660,3.2,2.30157,34
660,0.6,0.0,35
660,2.35,1.46177,36
514,5.0,3.55914,0
514,1.75,2.27465,1
514,2.65,3.27157,2
514,0.35,0.257113,3
514,8.7,7.73,4
514,0.75,1.65556,5
514,2.1,1.41122,6
514,1.45,0.945338,7
514,5.4,5.03145,8
514,5.2,4.45748,9
514,5.6,3.90971,10
514,4.55,3.51119,11
514,7.75,5.51359,12
514,4.95,2.81287,13
514,4.95,4.29649,14
514,2.05,2.09922,15
514,4.75,3.27763,16
514,0.25,1.22995,17
514,3.0,5.24109,18
514,2.8,2.09924,19
514,5.55,3.83359,20
514,3.5,4.48386,21
514,9.5,7.91827,22
514,1.35,0.918847,23
514,2.8,0.0,24
514,2.55,2.8431,25
514,6.55,5.96783,26
514,2.65,2.5124,27
514,7.0,4.00931,28
514,1.15,0.0,29
514,3.9,4.48047,30
514,4.25,0.0,31
514,1.9,0.0,32
514,0.8,1.58632,33
514,4.05,3.69316,34
514,1.6,0.0,35
514,2.25,1.72421,36
653,0.3,0.749924,0
653,0.45,0.608684,1
653,0.5,0.976224,2
653,0.5,0.239926,3
653,5.1,4.46449,4
653,1.1,0.751125,5
653,0.05,0.416623,6
653,0.15,0.680582,7
653,2.9,2.59175,8
653,3.1,2.77804,9
653,2.45,2.14131,10
653,1.2,1.2484,11
653,0.4,1.03692,12
653,1.3,0.845919,13
653,1.1,1.208,14
653,1.1,0.952344,15
653,0.3,0.611699,16
653,0.1,0.0934126,17
653,0.95,1.31632,18
653,1.25,1.06855,19
653,3.0,2.31812,20
653,2.45,2.32205,21
653,0.75,1.25817,22
653,0.15,0.38359,23
653,0.6,0.0,24
653,1.45,1.41955,25
653,3.85,3.30247,26
653,0.4,0.788016,27
653,0.8,1.15031,28
653,0.95,0.0,29
653,1.35,0.92778,30
653,0.3,0.0,31
653,1.5,0.0,32
653,1.25,0.960112,33
653,3.0,2.29568,34
653,0.2,0.0,35
653,1.15,1.05788,36
